timestamp_utc,station,frequency,year,url,dest,status,bytes,error
2026-06-04T22:43:35+00:00,22217,daily,1968,https://data.meteostat.net/daily/1968/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1968\22217.csv.gz,downloaded,3995,
2026-06-04T22:43:35+00:00,22217,daily,1969,https://data.meteostat.net/daily/1969/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1969\22217.csv.gz,downloaded,3948,
2026-06-04T22:43:36+00:00,22217,daily,1970,https://data.meteostat.net/daily/1970/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1970\22217.csv.gz,downloaded,3939,
2026-06-04T22:43:37+00:00,22217,daily,1971,https://data.meteostat.net/daily/1971/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1971\22217.csv.gz,downloaded,3963,
2026-06-04T22:43:38+00:00,22217,daily,1941,https://data.meteostat.net/daily/1941/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1941\22217.csv.gz,downloaded,3824,
2026-06-04T22:43:38+00:00,22217,daily,1973,https://data.meteostat.net/daily/1973/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1973\22217.csv.gz,downloaded,4034,
2026-06-04T22:43:39+00:00,22217,daily,1956,https://data.meteostat.net/daily/1956/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1956\22217.csv.gz,downloaded,3840,
2026-06-04T22:43:39+00:00,22217,daily,1975,https://data.meteostat.net/daily/1975/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1975\22217.csv.gz,downloaded,3944,
2026-06-04T22:43:40+00:00,22217,daily,1976,https://data.meteostat.net/daily/1976/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1976\22217.csv.gz,downloaded,3937,
2026-06-04T22:43:40+00:00,22217,daily,1977,https://data.meteostat.net/daily/1977/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1977\22217.csv.gz,downloaded,3977,
2026-06-04T22:43:41+00:00,22217,daily,1978,https://data.meteostat.net/daily/1978/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1978\22217.csv.gz,downloaded,3989,
2026-06-04T22:43:42+00:00,22217,daily,1979,https://data.meteostat.net/daily/1979/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1979\22217.csv.gz,downloaded,4015,
2026-06-04T22:43:42+00:00,22217,daily,1980,https://data.meteostat.net/daily/1980/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1980\22217.csv.gz,downloaded,3971,
2026-06-04T22:43:43+00:00,22217,daily,1981,https://data.meteostat.net/daily/1981/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1981\22217.csv.gz,downloaded,3978,
2026-06-04T22:43:44+00:00,22217,daily,1982,https://data.meteostat.net/daily/1982/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1982\22217.csv.gz,downloaded,4128,
2026-06-04T22:43:44+00:00,22217,daily,1953,https://data.meteostat.net/daily/1953/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1953\22217.csv.gz,downloaded,3849,
2026-06-04T22:43:44+00:00,22217,daily,1983,https://data.meteostat.net/daily/1983/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1983\22217.csv.gz,downloaded,4196,
2026-06-04T22:43:45+00:00,22217,daily,1985,https://data.meteostat.net/daily/1985/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1985\22217.csv.gz,downloaded,4182,
2026-06-04T22:43:45+00:00,22217,daily,1958,https://data.meteostat.net/daily/1958/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1958\22217.csv.gz,downloaded,3886,
2026-06-04T22:43:46+00:00,22217,daily,1986,https://data.meteostat.net/daily/1986/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1986\22217.csv.gz,downloaded,4150,
2026-06-04T22:43:46+00:00,22217,daily,1987,https://data.meteostat.net/daily/1987/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1987\22217.csv.gz,downloaded,4132,
2026-06-04T22:43:47+00:00,22217,daily,1988,https://data.meteostat.net/daily/1988/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1988\22217.csv.gz,downloaded,4258,
2026-06-04T22:43:47+00:00,22217,daily,1990,https://data.meteostat.net/daily/1990/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1990\22217.csv.gz,downloaded,4112,
2026-06-04T22:43:48+00:00,22217,daily,1991,https://data.meteostat.net/daily/1991/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1991\22217.csv.gz,downloaded,4116,
2026-06-04T22:43:48+00:00,22217,daily,1963,https://data.meteostat.net/daily/1963/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1963\22217.csv.gz,downloaded,3914,
2026-06-04T22:43:48+00:00,22217,daily,1992,https://data.meteostat.net/daily/1992/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1992\22217.csv.gz,downloaded,4209,
2026-06-04T22:43:49+00:00,22217,daily,1993,https://data.meteostat.net/daily/1993/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1993\22217.csv.gz,downloaded,4081,
2026-06-04T22:43:49+00:00,22217,daily,1995,https://data.meteostat.net/daily/1995/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1995\22217.csv.gz,downloaded,4177,
2026-06-04T22:43:50+00:00,22217,daily,1996,https://data.meteostat.net/daily/1996/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1996\22217.csv.gz,downloaded,4069,
